 ,Label,Area(Center Circle),Mean(Center Circle),StdDev(Center Circle),Mode(Center Circle),Min(Center Circle),Max(Center Circle),X(Center Circle),Y(Center Circle),XM(Center Circle),YM(Center Circle),Perim.(Center Circle),BX(Center Circle),BY(Center Circle),Width(Center Circle),Height(Center Circle),Major(Center Circle),Minor(Center Circle),Angle(Center Circle),Circ.(Center Circle),Feret(Center Circle),IntDen(Center Circle),Median(Center Circle),Skew(Center Circle),Kurt(Center Circle),%Area(Center Circle),RawIntDen(Center Circle),FeretX(Center Circle),FeretY(Center Circle),FeretAngle(Center Circle),MinFeret(Center Circle),AR(Center Circle),Round(Center Circle),Solidity(Center Circle),MinThr(Center Circle),MaxThr(Center Circle),Area(BG),Mean(BG),StdDev(BG),Mode(BG),Min(BG),Max(BG),X(BG),Y(BG),XM(BG),YM(BG),Perim.(BG),BX(BG),BY(BG),Width(BG),Height(BG),Major(BG),Minor(BG),Angle(BG),Circ.(BG),Feret(BG),IntDen(BG),Median(BG),Skew(BG),Kurt(BG),%Area(BG),RawIntDen(BG),FeretX(BG),FeretY(BG),FeretAngle(BG),MinFeret(BG),AR(BG),Round(BG),Solidity(BG),MinThr(BG),MaxThr(BG),Area(Whole cell),Mean(Whole cell),StdDev(Whole cell),Mode(Whole cell),Min(Whole cell),Max(Whole cell),X(Whole cell),Y(Whole cell),XM(Whole cell),YM(Whole cell),Perim.(Whole cell),BX(Whole cell),BY(Whole cell),Width(Whole cell),Height(Whole cell),Major(Whole cell),Minor(Whole cell),Angle(Whole cell),Circ.(Whole cell),Feret(Whole cell),IntDen(Whole cell),Median(Whole cell),Skew(Whole cell),Kurt(Whole cell),%Area(Whole cell),RawIntDen(Whole cell),FeretX(Whole cell),FeretY(Whole cell),FeretAngle(Whole cell),MinFeret(Whole cell),AR(Whole cell),Round(Whole cell),Solidity(Whole cell),MinThr(Whole cell),MaxThr(Whole cell)
800,Experiment-81.czi,7.364E0,7.884E1,2.682E1,8.400E1,2.000E1,1.730E2,5.071E1,1.420E0,5.071E1,1.417E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.806E2,7.600E1,6.309E-1,4.501E-1,1.000E2,5.645E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.675E-1,2.488E0,0.000E0,0.000E0,2.100E1,1.978E0,1.420E0,1.893E0,1.469E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,8.032E0,0.000E0,4.605E0,2.336E1,1.051E1,7.810E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.831E1,2.998E1,5.900E1,0.000E0,2.050E2,4.924E1,1.420E0,5.066E1,1.438E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.458E3,6.800E1,2.522E-1,-1.182E-1,9.997E1,5.307E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
801,Experiment-81.czi,7.364E0,7.723E1,2.531E1,6.600E1,1.700E1,1.630E2,5.071E1,1.420E0,5.070E1,1.412E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.687E2,7.500E1,3.644E-1,-9.997E-2,1.000E2,5.530E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.803E-1,1.872E0,0.000E0,0.000E0,1.900E1,1.978E0,1.420E0,1.746E0,1.567E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.780E0,0.000E0,5.010E0,2.906E1,9.829E0,5.620E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.764E1,3.001E1,6.900E1,0.000E0,1.860E2,4.924E1,1.420E0,5.060E1,1.444E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.405E3,6.700E1,2.407E-1,-2.216E-1,9.995E1,5.255E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
802,Experiment-81.czi,7.364E0,7.951E1,2.677E1,6.700E1,1.500E1,1.730E2,5.071E1,1.420E0,5.069E1,1.413E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.855E2,7.800E1,4.146E-1,3.402E-2,1.000E2,5.693E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.521E-1,2.055E0,0.000E0,0.000E0,1.700E1,1.978E0,1.420E0,2.008E0,1.367E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.644E0,0.000E0,4.476E0,2.153E1,1.000E1,6.460E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.910E1,3.071E1,6.700E1,0.000E0,2.190E2,4.924E1,1.420E0,5.059E1,1.430E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.521E3,6.800E1,2.983E-1,-8.578E-2,9.994E1,5.369E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
803,Experiment-81.czi,7.364E0,8.191E1,2.581E1,7.300E1,1.200E1,1.590E2,5.071E1,1.420E0,5.072E1,1.418E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.031E2,8.100E1,1.591E-1,-3.476E-1,1.000E2,5.865E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.590E-1,2.159E0,0.000E0,0.000E0,1.800E1,1.978E0,1.420E0,1.906E0,1.586E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.726E0,0.000E0,4.691E0,2.409E1,9.316E0,6.540E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.988E1,3.069E1,7.100E1,0.000E0,2.090E2,4.924E1,1.420E0,5.059E1,1.439E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.584E3,6.900E1,2.512E-1,-8.623E-2,9.995E1,5.429E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
804,Experiment-81.czi,7.364E0,7.926E1,2.656E1,7.400E1,1.400E1,1.740E2,5.071E1,1.420E0,5.067E1,1.419E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.836E2,7.700E1,4.288E-1,1.894E-1,1.000E2,5.675E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.949E-1,2.290E0,0.000E0,0.000E0,2.800E1,1.978E0,1.420E0,1.859E0,1.358E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.158E0,0.000E0,5.310E0,3.618E1,9.829E0,6.960E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.880E1,3.028E1,6.500E1,0.000E0,2.550E2,4.924E1,1.420E0,5.062E1,1.437E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.498E3,6.800E1,3.346E-1,1.385E-1,9.991E1,5.346E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
805,Experiment-81.czi,7.364E0,8.027E1,2.579E1,8.600E1,2.000E1,1.730E2,5.071E1,1.420E0,5.071E1,1.424E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.911E2,7.900E1,4.269E-1,1.199E-2,1.000E2,5.747E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.752E-1,1.920E0,0.000E0,0.000E0,1.600E1,1.978E0,1.420E0,1.921E0,1.292E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.718E0,0.000E0,4.811E0,2.496E1,8.205E0,5.560E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.010E1,3.058E1,6.000E1,0.000E0,2.170E2,4.924E1,1.420E0,5.064E1,1.439E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.602E3,6.900E1,2.743E-1,-9.503E-2,9.999E1,5.447E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
806,Experiment-81.czi,7.364E0,7.919E1,2.611E1,6.200E1,1.200E1,1.830E2,5.071E1,1.420E0,5.069E1,1.417E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.831E2,7.600E1,4.871E-1,2.812E-1,1.000E2,5.670E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.607E-1,2.230E0,0.000E0,0.000E0,2.100E1,1.978E0,1.420E0,1.997E0,1.350E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.747E0,0.000E0,5.019E0,2.872E1,8.974E0,6.560E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.905E1,3.041E1,8.700E1,0.000E0,2.060E2,4.924E1,1.420E0,5.071E1,1.438E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.518E3,6.800E1,2.474E-1,-6.843E-2,9.994E1,5.365E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
807,Experiment-81.czi,7.364E0,7.866E1,2.658E1,5.900E1,1.200E1,1.690E2,5.071E1,1.420E0,5.069E1,1.423E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.792E2,7.800E1,3.889E-1,1.232E-1,1.000E2,5.632E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.812E-1,2.182E0,0.000E0,0.000E0,2.000E1,1.978E0,1.420E0,1.659E0,1.377E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.993E0,0.000E0,4.696E0,2.462E1,1.026E1,6.800E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.902E1,3.039E1,6.700E1,0.000E0,1.870E2,4.924E1,1.420E0,5.058E1,1.446E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.516E3,6.800E1,2.588E-1,-1.695E-1,9.999E1,5.363E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
808,Experiment-81.czi,7.364E0,7.798E1,2.580E1,7.400E1,2.100E1,1.600E2,5.071E1,1.420E0,5.069E1,1.417E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.742E2,7.600E1,3.360E-1,-1.801E-1,1.000E2,5.583E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.564E-1,2.058E0,0.000E0,0.000E0,2.100E1,1.978E0,1.420E0,2.018E0,1.417E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.492E0,0.000E0,5.941E0,3.947E1,8.376E0,5.340E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.934E1,3.042E1,6.900E1,0.000E0,1.930E2,4.924E1,1.420E0,5.066E1,1.442E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.541E3,6.800E1,2.600E-1,-1.527E-1,9.996E1,5.388E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
809,Experiment-81.czi,7.364E0,8.063E1,2.571E1,7.400E1,9.000E0,1.600E2,5.071E1,1.420E0,5.070E1,1.432E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.938E2,7.900E1,3.078E-1,-1.387E-1,1.000E2,5.773E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.624E-1,2.242E0,0.000E0,0.000E0,2.000E1,1.978E0,1.420E0,1.884E0,1.476E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.971E0,0.000E0,4.061E0,1.889E1,1.128E1,7.750E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.936E1,3.058E1,6.900E1,0.000E0,2.100E2,4.924E1,1.420E0,5.058E1,1.447E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.542E3,6.900E1,2.408E-1,-1.434E-1,9.995E1,5.389E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
810,Experiment-81.czi,7.364E0,8.086E1,2.680E1,7.000E1,1.900E1,1.750E2,5.071E1,1.420E0,5.070E1,1.423E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.954E2,7.900E1,4.215E-1,-2.589E-2,1.000E2,5.790E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.282E-1,2.106E0,0.000E0,0.000E0,1.900E1,1.978E0,1.420E0,1.939E0,1.419E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.356E0,0.000E0,4.968E0,2.734E1,9.316E0,6.180E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.917E1,3.064E1,7.900E1,0.000E0,1.870E2,4.924E1,1.420E0,5.065E1,1.436E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.527E3,6.900E1,2.252E-1,-2.239E-1,9.996E1,5.375E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
811,Experiment-81.czi,7.364E0,7.808E1,2.632E1,7.400E1,1.000E1,1.790E2,5.071E1,1.420E0,5.069E1,1.412E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.750E2,7.500E1,4.467E-1,3.447E-1,1.000E2,5.591E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.949E-1,1.971E0,0.000E0,0.000E0,1.600E1,1.978E0,1.420E0,2.013E0,1.539E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.955E0,0.000E0,4.759E0,2.369E1,9.145E0,5.790E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.853E1,2.992E1,7.200E1,0.000E0,1.920E2,4.924E1,1.420E0,5.063E1,1.436E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.476E3,6.800E1,1.988E-1,-2.426E-1,9.992E1,5.325E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
812,Experiment-81.czi,7.364E0,7.662E1,2.458E1,7.300E1,1.000E1,1.640E2,5.071E1,1.420E0,5.070E1,1.418E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.642E2,7.500E1,4.137E-1,2.071E-1,1.000E2,5.486E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.786E-1,2.291E0,0.000E0,0.000E0,2.600E1,1.978E0,1.420E0,1.834E0,1.377E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.963E0,0.000E0,5.432E0,3.545E1,1.060E1,6.770E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.759E1,2.965E1,6.400E1,0.000E0,1.810E2,4.924E1,1.420E0,5.064E1,1.439E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.401E3,6.700E1,2.447E-1,-1.631E-1,9.999E1,5.252E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
813,Experiment-81.czi,7.364E0,7.836E1,2.646E1,7.800E1,1.900E1,1.700E2,5.071E1,1.420E0,5.071E1,1.420E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.771E2,7.600E1,5.201E-1,2.048E-1,1.000E2,5.611E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.598E-1,2.418E0,0.000E0,0.000E0,1.900E1,1.978E0,1.420E0,2.018E0,1.414E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.940E0,0.000E0,4.372E0,2.053E1,1.009E1,7.720E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.853E1,3.033E1,6.600E1,0.000E0,2.090E2,4.924E1,1.420E0,5.063E1,1.434E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.476E3,6.800E1,2.624E-1,-1.051E-1,9.994E1,5.325E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
814,Experiment-81.czi,7.364E0,8.114E1,2.842E1,7.000E1,9.000E0,1.800E2,5.071E1,1.420E0,5.068E1,1.447E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.975E2,7.700E1,5.499E-1,1.412E-1,1.000E2,5.810E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.265E-1,2.077E0,0.000E0,0.000E0,2.000E1,1.978E0,1.420E0,1.810E0,1.312E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.335E0,0.000E0,4.786E0,2.562E1,8.889E0,6.160E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.941E1,3.060E1,7.200E1,0.000E0,2.040E2,4.924E1,1.420E0,5.061E1,1.454E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.546E3,6.800E1,2.757E-1,-9.388E-2,9.999E1,5.393E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
815,Experiment-81.czi,7.364E0,7.872E1,2.439E1,7.800E1,2.100E1,1.730E2,5.071E1,1.420E0,5.069E1,1.432E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.797E2,7.700E1,4.079E-1,1.549E-1,1.000E2,5.637E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.667E-1,1.919E0,0.000E0,0.000E0,1.900E1,1.978E0,1.420E0,1.881E0,1.408E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.615E0,0.000E0,5.291E0,3.203E1,8.803E0,5.460E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.798E1,2.994E1,5.700E1,0.000E0,1.990E2,4.924E1,1.420E0,5.069E1,1.447E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.432E3,6.700E1,2.516E-1,-1.167E-1,9.996E1,5.282E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
816,Experiment-81.czi,7.364E0,7.857E1,2.620E1,8.300E1,1.700E1,1.980E2,5.071E1,1.420E0,5.069E1,1.421E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.786E2,7.700E1,4.678E-1,3.838E-1,1.000E2,5.626E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.359E-1,2.157E0,0.000E0,0.000E0,2.300E1,1.978E0,1.420E0,1.846E0,1.481E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.448E0,0.000E0,5.065E0,2.935E1,9.316E0,6.270E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,6.906E1,3.021E1,8.000E1,0.000E0,1.980E2,4.924E1,1.420E0,5.061E1,1.442E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.519E3,6.800E1,2.722E-1,-1.149E-1,9.999E1,5.366E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
